index,appId,image,title,current,currentPeak,allTimePeak,currentPrice,lowerPrice,description,exact,mainStory,portrait
81.,1203220,https://cdn.cloudflare.steamstatic.com/steam/apps/1203220/capsule_sm_120.jpg?t=1650413875,NARAKA: BLADEPOINT,"11,092","118,684","187,468",CLP$ 15900,CLP$ 11130,"NARAKA: BLADEPOINT is an up to 60-player PVP mythical action combat experience with martial arts inspired melee combat, gravity defying mobility, vast arsenals of melee & ranged weapons, legendary customizable heroes with epic abilities - inspired by the legends of the Far East.",true,48h 05m ,/games/72860_Naraka_Bladepoint.jpg
82.,1142710,https://cdn.cloudflare.steamstatic.com/steam/apps/1142710/capsule_sm_120.jpg?t=1650909434,Total War: WARHAMMER III,"9,746","11,527","166,754",CLP$ 32950,CLP$ 32950,"The cataclysmic conclusion to the Total War: WARHAMMER trilogy is here. Rally your forces and step into the Realm of Chaos, a dimension of mind-bending horror where the very fate of the world will be decided. Will you conquer your Daemons… or command them?",true,29h 43m ,/games/92904_Total_War_Warhammer_III.jpg
83.,440900,https://cdn.cloudflare.steamstatic.com/steam/apps/440900/capsule_sm_120.jpg?t=1650915757,Conan Exiles,"9,622","11,372","53,402",CLP$ 19500,CLP$ 5850,"An online multiplayer survival game, now with mounts and mounted combat, set in the lands of Conan the Barbarian. Survive in a vast open world sandbox, build a home and kingdom, dominate your enemies in single or multiplayer.",true,28h 53m ,/games/43414_Conan_Exiles.jpg
84.,594570,https://cdn.cloudflare.steamstatic.com/steam/apps/594570/capsule_sm_120.jpg?t=1650896469,Total War: WARHAMMER II,"9,458","11,034","84,920",CLP$ 28500,CLP$ 9690,"Strategy gaming perfected. A breath-taking campaign of exploration, expansion and conquest across a fantasy world. Turn-based civilisation management and real-time epic strategy battles with thousands of troops and monsters at your command.",true,39h 31m ,/games/47252_Total_War_WARHAMMER_II.jpg
85.,322330,https://cdn.cloudflare.steamstatic.com/steam/apps/322330/capsule_sm_120.jpg?t=1650916880,Don't Starve Together,"9,338","26,775","68,418",CLP$ 6400,CLP$ 2176,"Fight, Farm, Build and Explore Together in the standalone multiplayer expansion to the uncompromising wilderness survival game, Don't Starve.",true,34h 55m ,/games/23828_Dont_Starve_Together.jpg
86.,548430,https://cdn.cloudflare.steamstatic.com/steam/apps/548430/capsule_sm_120.jpg?t=1650917786,Deep Rock Galactic,"9,307","11,574","41,733",CLP$ 11500,CLP$ 5750,"Deep Rock Galactic is a 1-4 player co-op FPS featuring badass space Dwarves, 100% destructible environments, procedurally-generated caves, and endless hordes of alien monsters.",true,64h 26m ,/games/47169_Deep_Rock_Galactic.jpg
87.,238960,https://cdn.cloudflare.steamstatic.com/steam/apps/238960/capsule_sm_120.jpg?t=1650598548,Path of Exile,"9,133","10,734","158,882",N/A,N/A,"You are an Exile, struggling to survive on the dark continent of Wraeclast, as you fight to earn power that will allow you to exact your revenge against those who wronged you. Created by hardcore gamers, Path of Exile is an online Action RPG set in a dark fantasy world.",true,29h 25m ,/games/2381999-path_of_exile_box_large.jpg
88.,244210,https://cdn.cloudflare.steamstatic.com/steam/apps/244210/capsule_sm_120.jpg?t=1649798540,Assetto Corsa,"8,900","9,965","12,070",CLP$ 7700,CLP$ 1540,"Assetto Corsa v1.16 introduces the new ""Laguna Seca"" laser-scanned track, 7 new cars among which the eagerly awaited Alfa Romeo Giulia Quadrifoglio! Check the changelog for further info!",true,NR,/games/Assetto_Corsa_cover.png
89.,1454400,https://cdn.cloudflare.steamstatic.com/steam/apps/1454400/capsule_sm_120.jpg?t=1645577639,Cookie Clicker,"8,768","9,054","67,867",CLP$ 2400,CLP$ 1440,"An idle game about making cookies! Originally released in 2013 on the web, and actively developed since then. This is the official version for Steam.",true,152h 39m ,/games/13501_Cookie_Clicker.jpg
90.,1665460,https://cdn.cloudflare.steamstatic.com/steam/apps/1665460/capsule_sm_120.jpg?t=1650592814,eFootball™ 2022,"8,629","9,491","14,360",N/A,N/A,"From ""PES"" to ""eFootball™"" A new era of digital football has begun!",false,N/A,N/A
91.,444090,https://cdn.cloudflare.steamstatic.com/steam/apps/444090/capsule_sm_120.jpg?t=1649246722,Paladins,"8,442","10,062","60,743",N/A,N/A,"Join 50+ million players in Paladins, the free-to-play fantasy team-based shooter sensation. Wield guns and magic as a legendary Champion of the Realm, customizing your core set of abilities to play exactly how you want to play.",true,349h 04m ,/games/33021_Paladins.jpg
92.,1097150,https://cdn.cloudflare.steamstatic.com/steam/apps/1097150/capsule_sm_120.jpg?t=1650907210,Fall Guys: Ultimate Knockout,"8,427","15,730","172,213",CLP$ 7700,CLP$ 3080,Fall Guys is a massively multiplayer party game with up to 60 players online in a free-for-all struggle through round after round of escalating chaos until one victor remains!,true,26h 30m ,/games/68270_Fall_Guys.jpg
93.,686810,https://cdn.cloudflare.steamstatic.com/steam/apps/686810/capsule_sm_120.jpg?t=1650917025,Hell Let Loose,"8,334","10,070","14,190",CLP$ 20499,CLP$ 8625,"Join the ever expanding experience of Hell Let Loose - a hardcore World War Two first person shooter with epic battles of 100 players with infantry, tanks, artillery, a dynamically shifting front line and a unique resource based RTS-inspired meta-game.",true,19h 05m ,/games/64501_Hell_Let_Loose.jpg
94.,1466860,https://cdn.cloudflare.steamstatic.com/steam/apps/1466860/capsule_sm_120.jpg?t=1650902763,Age of Empires IV,"8,243","9,797","73,928",CLP$ 29990,CLP$ 26991,"One of the most beloved real-time strategy games returns to glory with Age of Empires IV, putting you at the center of epic historical battles that shaped the world.",true,26h 49m ,/games/48733_Age_of_Empires_IV.jpg
95.,322170,https://cdn.cloudflare.steamstatic.com/steam/apps/322170/capsule_sm_120.jpg?t=1647606234,Geometry Dash,"8,117","10,572","15,218",CLP$ 1900,CLP$ 475,Jump and fly your way through danger in this rhythm-based action platformer!,true,16h 49m ,/games/Geometry_Dash_header.jpg
96.,244850,https://cdn.cloudflare.steamstatic.com/steam/apps/244850/capsule_sm_120.jpg?t=1650900331,Space Engineers,"8,040","9,969","23,888",CLP$ 7700,CLP$ 3600,"Space Engineers is a sandbox game about engineering, construction, exploration and survival in space and on planets. Players build space ships, space stations, planetary outposts of various sizes and uses, pilot ships and travel through space to explore planets and gather resources to survive.",true,18h 23m ,/games/Space_Engineers.jpg
97.,945360,https://cdn.cloudflare.steamstatic.com/steam/apps/945360/capsule_sm_120.jpg?t=1650699360,Among Us,"7,569","9,543","447,476",CLP$ 2400,CLP$ 600,An online and local party game of teamwork and betrayal for 4-15 players...in space!,true,20h 44m ,/games/74207_Among_Us.jpg
98.,311210,https://cdn.cloudflare.steamstatic.com/steam/apps/311210/capsule_sm_120.jpg?t=1648598232,Call of Duty: Black Ops III,"7,561","11,837","63,681",CLP$ 44900,CLP$ 6435,Call of Duty®: Black Ops III Zombies Chronicles Edition includes the full base game plus the Zombies Chronicles content expansion.,true,80%,/games/COD_Black_Ops_3.jpg
99.,646570,https://cdn.cloudflare.steamstatic.com/steam/apps/646570/capsule_sm_120.jpg?t=1650499420,Slay the Spire,"7,325","10,117","33,086",CLP$ 9500,CLP$ 3800,"We fused card games and roguelikes together to make the best single player deckbuilder we could. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and Slay the Spire!",true,100%,/games/51390_Slay_the_Spire.jpg
100.,1551360,https://cdn.cloudflare.steamstatic.com/steam/apps/1551360/capsule_sm_120.jpg?t=1650677465,Forza Horizon 5,"7,179","9,069","81,096",CLP$ 43900,CLP$ 37315,"Your Ultimate Horizon Adventure awaits! Explore the vibrant and ever-evolving open world landscapes of Mexico with limitless, fun driving action in hundreds of the world’s greatest cars. Begin Your Horizon Adventure today and add to your Wishlist!",true,19h 56m ,/games/93948_Forza_Horizon_5.jpg
101.,435150,https://cdn.cloudflare.steamstatic.com/steam/apps/435150/capsule_sm_120.jpg?t=1649378867,Divinity: Original Sin 2,"7,001","8,651","93,701",CLP$ 22000,CLP$ 8800,"The critically acclaimed RPG that raised the bar, from the creators of Baldur's Gate 3. Gather your party. Master deep, tactical combat. Venture as a party of up to four - but know that only one of you will have the chance to become a God.",true,57h 20m ,/games/39525_Divinity_Original_Sin_2.jpg
102.,231430,https://cdn.cloudflare.steamstatic.com/steam/apps/231430/capsule_sm_120.jpg?t=1648598270,Company of Heroes 2,"6,873","7,840","164,688",CLP$ 9500,CLP$ 0,"Experience the ultimate WWII RTS platform with COH2 and its standalone expansions. This package includes the base game, which you can then upgrade by purchasing The Western Front Armies, Ardennes Assault and/or The British Forces. More info in the ""About This Game"" section below.",true,NR,/games/Company_of_Heroes_2_cover.jpeg.jpeg
103.,1286830,https://cdn.cloudflare.steamstatic.com/steam/apps/1286830/capsule_sm_120.jpg?t=1650652386,STAR WARS™: The Old Republic™,"6,860","8,334","34,210",N/A,N/A,"STAR WARS™: The Old Republic™ is a free-to-play MMORPG that puts you at the center of your own story-driven saga. Play as a Jedi, Sith, Bounty Hunter, or one of many other iconic STAR WARS roles in the galaxy far, far away over three thousand years before the classic films.",false,N/A,N/A
104.,284160,https://cdn.cloudflare.steamstatic.com/steam/apps/284160/capsule_sm_120.jpg?t=1650914402,BeamNG.drive,"6,800","8,317","14,251",CLP$ 9500,CLP$ 6365,A dynamic soft-body physics vehicle simulator capable of doing just about anything.,true,6h 33m ,/games/BeamNGdrive.jpg
105.,761890,https://cdn.cloudflare.steamstatic.com/steam/apps/761890/capsule_sm_120.jpg?t=1650881864,Albion Online,"6,771","8,933","13,363",N/A,CLP$ 13199,"Albion Online is a fantasy sandbox MMORPG featuring a player-driven economy, classless combat system, and intense PvP battles. Explore a vast open world full of danger and opportunity. Grow your wealth, forge alliances, and leave your mark on the world of Albion.",true,136h 16m ,/games/57052_Albion_Online.jpeg
106.,1100600,https://cdn.cloudflare.steamstatic.com/steam/apps/1100600/capsule_sm_120.jpg?t=1648597851,Football Manager 2020,"6,736","6,863","189,464",N/A,CLP$ 9180,"Run your football club, your way. Every decision counts in Football Manager 2020 with new features and polished game mechanics rewarding planning and progression like never before, empowering managers to develop and refine both your club’s and your own unique identity.",true,231h 37m ,/games/72042_Football_Manager_2020.jpg
107.,582010,https://cdn.cloudflare.steamstatic.com/steam/apps/582010/capsule_sm_120.jpg?t=1648598107,Monster Hunter: World,"6,690","22,450","334,684",CLP$ 10585,CLP$ 5292,"Welcome to a new world! In Monster Hunter: World, the latest installment in the series, you can enjoy the ultimate hunting experience, using everything at your disposal to hunt monsters in a new world teeming with surprises and excitement.",true,88%,/games/52493_Monster_Hunter_World.jpg
